CENSUS-REBASE: every group surviving Moh (1)-(13) + the pinned-N knapsack
(N integral, 6 <= N <= 16, mixed form) at 48 <= D <= 120.
columns: D | m | M_2..M_s | V_s | K | (d,e) | u | per-branch (V, q, delta_1) | achievable N under (UNI) in [6,16]

---- D = 105 : 3 surviving groups ----
D=105 m=70 M=[28, 103] V_s=5 K=35 (d,e)=(2,3) u=25 | (V={2: 1, 3: 5},q=1/2,d1=7/12) | N=[6, 7, 8, 9, 10, 11, 12]
D=120 m=80 M=[16, 44, 118] V_s=3 K=40 (d,e)=(2,3) u=30 | (V={2: 1, 3: 6, 4: 3},q=48/77,d1=37/77) (V={2: 2, 3: 6, 4: 3},q=8/11,d1=13/33) | N=[16]
D=120 m=80 M=[16, 60, 118] V_s=3 K=40 (d,e)=(2,3) u=30 | (V={2: 1, 3: 6, 4: 3},q=48/77,d1=37/77) (V={2: 2, 3: 6, 4: 3},q=8/11,d1=13/33) | N=[16]
D=120 m=80 M=[16, 100, 118] V_s=3 K=40 (d,e)=(2,3) u=30 | (V={2: 1, 3: 6, 4: 3},q=48/77,d1=37/77) (V={2: 2, 3: 6, 4: 3},q=8/11,d1=13/33) | N=[16]
D=120 m=80 M=[16, 118] V_s=7 K=40 (d,e)=(2,3) u=35 | (V={2: 1, 3: 7},q=4/5,d1=1/3) (V={2: 2, 3: 7},q=14/15,d1=2/9) (V={2: 5, 3: 7},q=1,d1=1/6) | N=[8, 10, 12, 15, 16]
D=120 m=80 M=[20, 50, 75, 118] V_s=4 K=40 (d,e)=(2,3) u=32 | (V={2: 2, 3: 1, 4: 8, 5: 4},q=8/11,d1=13/33) (V={2: 2, 3: 5, 4: 8, 5: 4},q=4/5,d1=1/3) | N=[8, 16]
D=120 m=80 M=[20, 50, 105, 118] V_s=4 K=40 (d,e)=(2,3) u=32 | (V={2: 1, 3: 2, 4: 8, 5: 4},q=36/55,d1=5/11) (V={2: 2, 3: 1, 4: 8, 5: 4},q=8/11,d1=13/33) | N=[16]
D=120 m=80 M=[20, 50, 115, 118] V_s=4 K=40 (d,e)=(2,3) u=32 | (V={2: 1, 3: 8, 4: 4, 5: 4},q=6/13,d1=8/13) (V={2: 1, 3: 14, 4: 7, 5: 4},q=15/23,d1=21/46) (V={2: 5, 3: 14, 4: 7, 5: 4},q=5/6,d1=11/36) | N=[6, 12, 15]
D=120 m=80 M=[20, 50, 118] V_s=7 K=40 (d,e)=(2,3) u=28 | (V={2: 1, 3: 2, 4: 7},q=1/2,d1=7/12) (V={2: 1, 3: 14, 4: 7},q=12/23,d1=13/23) (V={2: 5, 3: 14, 4: 7},q=2/3,d1=4/9) | N=[6, 7, 8, 9, 10, 11, 12, 13, 14]
D=120 m=80 M=[20, 70, 75, 118] V_s=4 K=40 (d,e)=(2,3) u=32 | (V={2: 2, 3: 1, 4: 8, 5: 4},q=8/13,d1=19/39) | N=[16]
D=120 m=80 M=[20, 70, 85, 118] V_s=4 K=40 (d,e)=(2,3) u=32 | (V={2: 2, 3: 1, 4: 8, 5: 4},q=8/13,d1=19/39) | N=[16]
D=120 m=80 M=[20, 70, 95, 118] V_s=4 K=40 (d,e)=(2,3) u=32 | (V={2: 2, 3: 1, 4: 8, 5: 4},q=8/13,d1=19/39) | N=[16]
D=120 m=80 M=[20, 70, 105, 118] V_s=4 K=40 (d,e)=(2,3) u=32 | (V={2: 2, 3: 1, 4: 8, 5: 4},q=8/13,d1=19/39) | N=[16]
D=120 m=80 M=[20, 70, 115, 118] V_s=4 K=40 (d,e)=(2,3) u=32 | (V={2: 2, 3: 1, 4: 5, 5: 4},q=1/2,d1=7/12) (V={2: 2, 3: 1, 4: 8, 5: 4},q=8/13,d1=19/39) | N=[6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]
D=120 m=80 M=[20, 70, 118] V_s=8 K=40 (d,e)=(2,3) u=32 | (V={2: 2, 3: 1, 4: 8},q=8/13,d1=19/39) | N=[16]
D=120 m=80 M=[20, 70, 118] V_s=9 K=40 (d,e)=(2,3) u=36 | (V={2: 2, 3: 1, 4: 9},q=8/11,d1=13/33) | N=[16]
D=120 m=80 M=[20, 85, 118] V_s=4 K=40 (d,e)=(2,3) u=32 | (V={2: 2, 3: 1, 4: 4},q=4/9,d1=17/27) | N=[8]
D=120 m=80 M=[20, 90, 115, 118] V_s=4 K=40 (d,e)=(2,3) u=32 | (V={2: 1, 3: 10, 4: 5, 5: 4},q=27/49,d1=53/98) (V={2: 1, 3: 10, 4: 7, 5: 4},q=9/14,d1=13/28) (V={2: 2, 3: 10, 4: 5, 5: 4},q=32/49,d1=67/147) | N=[9]
D=120 m=80 M=[20, 110, 115, 118] V_s=4 K=40 (d,e)=(2,3) u=32 | (V={2: 1, 3: 8, 4: 4, 5: 4},q=6/13,d1=8/13) (V={2: 1, 3: 8, 4: 7, 5: 4},q=15/26,d1=27/52) (V={2: 1, 3: 14, 4: 7, 5: 4},q=15/23,d1=21/46) | N=[6, 12, 15]
D=120 m=80 M=[20, 110, 118] V_s=7 K=40 (d,e)=(2,3) u=28 | (V={2: 1, 3: 8, 4: 7},q=6/13,d1=8/13) (V={2: 1, 3: 14, 4: 7},q=12/23,d1=13/23) (V={2: 5, 3: 14, 4: 7},q=2/3,d1=4/9) | N=[6, 10, 12]
D=120 m=80 M=[20, 110, 118] V_s=9 K=40 (d,e)=(2,3) u=36 | (V={2: 1, 3: 8, 4: 9},q=9/13,d1=11/26) (V={2: 1, 3: 14, 4: 9},q=18/23,d1=8/23) | N=[9]
D=120 m=80 M=[32, 84, 118] V_s=3 K=40 (d,e)=(2,3) u=30 | (V={2: 1, 3: 6, 4: 3},q=36/65,d1=7/13) (V={2: 3, 3: 6, 4: 3},q=48/65,d1=5/13) (V={2: 5, 3: 6, 4: 3},q=10/13,d1=14/39) | N=[]
D=120 m=80 M=[32, 116, 118] V_s=3 K=40 (d,e)=(2,3) u=30 | (V={2: 1, 3: 5, 4: 3},q=1/2,d1=7/12) | N=[6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
D=120 m=80 M=[48, 118] V_s=5 K=40 (d,e)=(2,3) u=25 | (V={2: 1, 3: 5},q=3/11,d1=17/22) | N=[6]
D=120 m=80 M=[50, 75, 118] V_s=4 K=40 (d,e)=(2,3) u=32 | (V={2: 1, 3: 8, 4: 4},q=27/55,d1=13/22) (V={2: 2, 3: 8, 4: 4},q=8/11,d1=13/33) | N=[16]
D=120 m=80 M=[50, 105, 118] V_s=4 K=40 (d,e)=(2,3) u=32 | (V={2: 1, 3: 8, 4: 4},q=27/55,d1=13/22) (V={2: 2, 3: 8, 4: 4},q=8/11,d1=13/33) | N=[16]
D=120 m=80 M=[60, 70, 75, 118] V_s=4 K=40 (d,e)=(2,3) u=32 | (V={2: 2, 3: 1, 4: 8, 5: 4},q=8/13,d1=19/39) | N=[16]
D=120 m=80 M=[60, 70, 85, 118] V_s=3 K=40 (d,e)=(2,3) u=24 | (V={2: 1, 3: 12, 4: 6, 5: 3},q=6/35,d1=6/7) (V={2: 3, 3: 12, 4: 6, 5: 3},q=12/35,d1=5/7) (V={2: 17, 3: 12, 4: 6, 5: 3},q=2/5,d1=2/3) | N=[]
D=120 m=80 M=[60, 70, 85, 118] V_s=4 K=40 (d,e)=(2,3) u=32 | (V={2: 2, 3: 1, 4: 8, 5: 4},q=8/13,d1=19/39) (V={2: 2, 3: 3, 4: 8, 5: 4},q=2/3,d1=4/9) | N=[8, 12, 16]
D=120 m=80 M=[60, 70, 95, 118] V_s=3 K=40 (d,e)=(2,3) u=24 | (V={2: 1, 3: 12, 4: 6, 5: 3},q=6/35,d1=6/7) (V={2: 3, 3: 12, 4: 6, 5: 3},q=12/35,d1=5/7) | N=[]
D=120 m=80 M=[60, 70, 95, 118] V_s=4 K=40 (d,e)=(2,3) u=32 | (V={2: 2, 3: 1, 4: 8, 5: 4},q=8/13,d1=19/39) | N=[16]
D=120 m=80 M=[60, 70, 105, 118] V_s=4 K=40 (d,e)=(2,3) u=32 | (V={2: 2, 3: 1, 4: 8, 5: 4},q=8/13,d1=19/39) | N=[16]
D=120 m=80 M=[60, 70, 115, 118] V_s=4 K=40 (d,e)=(2,3) u=32 | (V={2: 2, 3: 1, 4: 5, 5: 4},q=1/2,d1=7/12) (V={2: 2, 3: 1, 4: 8, 5: 4},q=8/13,d1=19/39) | N=[6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]
D=120 m=80 M=[60, 70, 118] V_s=8 K=40 (d,e)=(2,3) u=32 | (V={2: 2, 3: 1, 4: 8},q=8/13,d1=19/39) | N=[16]
D=120 m=80 M=[60, 70, 118] V_s=9 K=40 (d,e)=(2,3) u=36 | (V={2: 2, 3: 1, 4: 9},q=8/11,d1=13/33) | N=[16]
D=120 m=80 M=[60, 84, 118] V_s=3 K=40 (d,e)=(2,3) u=30 | (V={2: 1, 3: 1, 4: 3},q=3/13,d1=21/26) (V={2: 8, 3: 15, 4: 3},q=10/13,d1=14/39) | N=[6]
D=120 m=80 M=[60, 85, 118] V_s=3 K=40 (d,e)=(2,3) u=24 | (V={2: 1, 3: 12, 4: 3},q=6/35,d1=6/7) (V={2: 3, 3: 12, 4: 3},q=12/35,d1=5/7) (V={2: 17, 3: 12, 4: 3},q=2/5,d1=2/3) | N=[]
D=120 m=80 M=[60, 85, 118] V_s=4 K=40 (d,e)=(2,3) u=32 | (V={2: 2, 3: 1, 4: 4},q=4/9,d1=17/27) (V={2: 2, 3: 7, 4: 4},q=2/3,d1=4/9) (V={2: 3, 3: 7, 4: 4},q=3/4,d1=3/8) | N=[8, 9, 12, 16]
D=120 m=80 M=[60, 90, 95, 118] V_s=3 K=40 (d,e)=(2,3) u=24 | (V={2: 1, 3: 12, 4: 6, 5: 3},q=6/35,d1=6/7) (V={2: 3, 3: 12, 4: 6, 5: 3},q=12/35,d1=5/7) (V={2: 24, 3: 12, 4: 6, 5: 3},q=48/119,d1=79/119) | N=[]
D=120 m=80 M=[60, 90, 118] V_s=9 K=40 (d,e)=(2,3) u=36 | (V={2: 1, 3: 1, 4: 9},q=3/13,d1=21/26) (V={2: 1, 3: 5, 4: 9},q=3/7,d1=9/14) (V={2: 3, 3: 5, 4: 9},q=6/7,d1=2/7) | N=[6, 9, 12, 15]
D=120 m=80 M=[60, 95, 118] V_s=3 K=40 (d,e)=(2,3) u=24 | (V={2: 1, 3: 12, 4: 3},q=6/35,d1=6/7) (V={2: 3, 3: 12, 4: 3},q=12/35,d1=5/7) | N=[]
D=120 m=80 M=[60, 104, 118] V_s=3 K=40 (d,e)=(2,3) u=30 | (V={2: 1, 3: 4, 4: 3},q=3/11,d1=17/22) (V={2: 3, 3: 4, 4: 3},q=6/11,d1=6/11) (V={2: 3, 3: 15, 4: 3},q=15/22,d1=19/44) | N=[6]
D=120 m=80 M=[60, 108, 118] V_s=3 K=40 (d,e)=(2,3) u=30 | (V={2: 1, 3: 7, 4: 3},q=3/10,d1=3/4) (V={2: 1, 3: 15, 4: 3},q=15/44,d1=63/88) (V={2: 3, 3: 3, 4: 3},q=3/8,d1=11/16) | N=[6, 9]
D=120 m=80 M=[60, 110, 115, 118] V_s=3 K=40 (d,e)=(2,3) u=24 | (V={2: 1, 3: 12, 4: 6, 5: 3},q=6/35,d1=6/7) (V={2: 3, 3: 5, 4: 4, 5: 3},q=3/14,d1=23/28) (V={2: 3, 3: 7, 4: 6, 5: 3},q=3/10,d1=3/4) (V={2: 3, 3: 12, 4: 6, 5: 3},q=12/35,d1=5/7) (V={2: 17, 3: 12, 4: 6, 5: 3},q=2/5,d1=2/3) | N=[]
D=120 m=80 M=[60, 110, 115, 118] V_s=4 K=40 (d,e)=(2,3) u=32 | (V={2: 1, 3: 12, 4: 6, 5: 4},q=12/35,d1=5/7) (V={2: 3, 3: 5, 4: 4, 5: 4},q=3/7,d1=9/14) (V={2: 3, 3: 7, 4: 6, 5: 4},q=3/5,d1=1/2) (V={2: 3, 3: 12, 4: 6, 5: 4},q=24/35,d1=3/7) (V={2: 17, 3: 12, 4: 6, 5: 4},q=4/5,d1=1/3) | N=[9]
D=120 m=80 M=[60, 110, 118] V_s=6 K=40 (d,e)=(2,3) u=24 | (V={2: 1, 3: 12, 4: 6},q=6/35,d1=6/7) (V={2: 3, 3: 7, 4: 6},q=3/10,d1=3/4) (V={2: 3, 3: 12, 4: 6},q=12/35,d1=5/7) (V={2: 17, 3: 12, 4: 6},q=2/5,d1=2/3) | N=[]
D=120 m=80 M=[60, 110, 118] V_s=7 K=40 (d,e)=(2,3) u=28 | (V={2: 3, 3: 5, 4: 7},q=3/7,d1=9/14) | N=[9]
D=120 m=80 M=[60, 110, 118] V_s=9 K=40 (d,e)=(2,3) u=36 | (V={2: 1, 3: 12, 4: 9},q=3/7,d1=9/14) (V={2: 2, 3: 17, 4: 9},q=4/5,d1=1/3) (V={2: 3, 3: 7, 4: 9},q=3/4,d1=3/8) (V={2: 3, 3: 12, 4: 9},q=6/7,d1=2/7) (V={2: 3, 3: 17, 4: 9},q=9/10,d1=1/4) | N=[6, 8, 9, 12, 15, 16]
D=120 m=80 M=[60, 112, 118] V_s=3 K=40 (d,e)=(2,3) u=30 | (V={2: 3, 3: 5, 4: 3},q=3/7,d1=9/14) | N=[9]
D=120 m=80 M=[60, 115, 118] V_s=4 K=40 (d,e)=(2,3) u=32 | (V={2: 3, 3: 15, 4: 4},q=3/4,d1=3/8) | N=[9]
D=120 m=80 M=[60, 116, 118] V_s=3 K=40 (d,e)=(2,3) u=30 | (V={2: 1, 3: 9, 4: 3},q=3/13,d1=21/26) (V={2: 1, 3: 13, 4: 3},q=6/19,d1=14/19) (V={2: 3, 3: 12, 4: 3},q=3/5,d1=1/2) | N=[6, 9]
D=120 m=80 M=[64, 118] V_s=7 K=40 (d,e)=(2,3) u=35 | (V={2: 1, 3: 7},q=3/8,d1=11/16) (V={2: 2, 3: 7},q=3/4,d1=3/8) (V={2: 11, 3: 7},q=1,d1=1/6) | N=[6, 9, 11, 12, 15]
D=120 m=80 M=[70, 75, 118] V_s=4 K=40 (d,e)=(2,3) u=32 | (V={2: 1, 3: 8, 4: 4},q=3/13,d1=21/26) (V={2: 2, 3: 8, 4: 4},q=8/13,d1=19/39) | N=[6, 16]
D=120 m=80 M=[70, 85, 118] V_s=4 K=40 (d,e)=(2,3) u=32 | (V={2: 1, 3: 8, 4: 4},q=3/13,d1=21/26) (V={2: 2, 3: 8, 4: 4},q=8/13,d1=19/39) | N=[6, 16]
D=120 m=80 M=[70, 95, 118] V_s=4 K=40 (d,e)=(2,3) u=32 | (V={2: 1, 3: 8, 4: 4},q=3/13,d1=21/26) (V={2: 2, 3: 8, 4: 4},q=8/13,d1=19/39) | N=[6, 16]
D=120 m=80 M=[70, 105, 118] V_s=4 K=40 (d,e)=(2,3) u=32 | (V={2: 1, 3: 8, 4: 4},q=3/13,d1=21/26) (V={2: 2, 3: 8, 4: 4},q=8/13,d1=19/39) | N=[6, 16]
D=120 m=80 M=[70, 115, 118] V_s=4 K=40 (d,e)=(2,3) u=32 | (V={2: 1, 3: 8, 4: 4},q=3/13,d1=21/26) (V={2: 2, 3: 5, 4: 4},q=1/2,d1=7/12) (V={2: 2, 3: 8, 4: 4},q=8/13,d1=19/39) | N=[6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]
D=120 m=80 M=[70, 118] V_s=8 K=40 (d,e)=(2,3) u=32 | (V={2: 1, 3: 8},q=3/13,d1=21/26) (V={2: 2, 3: 8},q=8/13,d1=19/39) | N=[6, 16]
D=120 m=80 M=[70, 118] V_s=9 K=40 (d,e)=(2,3) u=36 | (V={2: 1, 3: 9},q=3/11,d1=17/22) (V={2: 2, 3: 9},q=8/11,d1=13/33) | N=[6, 9, 16]
D=120 m=80 M=[72, 92, 118] V_s=3 K=40 (d,e)=(2,3) u=30 | (V={2: 1, 3: 6, 4: 3},q=6/35,d1=6/7) (V={2: 4, 3: 6, 4: 3},q=24/35,d1=3/7) (V={2: 23, 3: 6, 4: 3},q=4/5,d1=1/3) | N=[]
D=120 m=80 M=[72, 100, 118] V_s=3 K=40 (d,e)=(2,3) u=30 | (V={2: 1, 3: 6, 4: 3},q=6/35,d1=6/7) (V={2: 4, 3: 6, 4: 3},q=24/35,d1=3/7) | N=[]
D=120 m=80 M=[85, 118] V_s=4 K=40 (d,e)=(2,3) u=32 | (V={2: 2, 3: 4},q=4/9,d1=17/27) | N=[8]
D=120 m=80 M=[88, 108, 118] V_s=3 K=40 (d,e)=(2,3) u=30 | (V={2: 2, 3: 1, 4: 3},q=1/6,d1=31/36) (V={2: 3, 3: 2, 4: 3},q=3/7,d1=9/14) | N=[9]
D=120 m=80 M=[88, 118] V_s=7 K=40 (d,e)=(2,3) u=35 | (V={2: 2, 3: 7},q=4/9,d1=17/27) (V={2: 3, 3: 7},q=2/3,d1=4/9) (V={2: 17, 3: 7},q=1,d1=1/6) | N=[6, 8, 10, 12, 14, 16]
D=120 m=80 M=[96, 108, 118] V_s=3 K=40 (d,e)=(2,3) u=30 | (V={2: 5, 3: 2, 4: 3},q=1/2,d1=7/12) (V={2: 13, 3: 6, 4: 3},q=3/4,d1=3/8) | N=[10, 15]
D=120 m=80 M=[96, 118] V_s=7 K=40 (d,e)=(2,3) u=35 | (V={2: 2, 3: 7},q=1/5,d1=5/6) | N=[6]
D=120 m=80 M=[100, 105, 118] V_s=4 K=40 (d,e)=(2,3) u=32 | (V={2: 5, 3: 16, 4: 4},q=3/5,d1=1/2) | N=[6, 9, 12, 15]
D=120 m=80 M=[100, 108, 118] V_s=3 K=40 (d,e)=(2,3) u=30 | (V={2: 3, 3: 11, 4: 3},q=3/10,d1=3/4) (V={2: 5, 3: 7, 4: 3},q=1/2,d1=7/12) (V={2: 11, 3: 7, 4: 3},q=2/3,d1=4/9) (V={2: 17, 3: 11, 4: 3},q=3/4,d1=3/8) | N=[9, 10, 15]
D=120 m=80 M=[100, 110, 115, 118] V_s=4 K=40 (d,e)=(2,3) u=32 | (V={2: 3, 3: 9, 4: 8, 5: 4},q=9/28,d1=41/56) (V={2: 3, 3: 16, 4: 8, 5: 4},q=12/35,d1=5/7) (V={2: 5, 3: 10, 4: 5, 5: 4},q=1/2,d1=7/12) (V={2: 5, 3: 16, 4: 8, 5: 4},q=3/5,d1=1/2) (V={2: 11, 3: 10, 4: 5, 5: 4},q=2/3,d1=4/9) (V={2: 11, 3: 10, 4: 5, 5: 4},q=2/3,d1=4/9) (V={2: 17, 3: 16, 4: 8, 5: 4},q=6/7,d1=2/7) | N=[6, 9, 10, 12, 15]
D=120 m=80 M=[100, 110, 118] V_s=8 K=40 (d,e)=(2,3) u=32 | (V={2: 3, 3: 9, 4: 8},q=9/28,d1=41/56) (V={2: 3, 3: 16, 4: 8},q=12/35,d1=5/7) (V={2: 5, 3: 16, 4: 8},q=3/5,d1=1/2) (V={2: 17, 3: 16, 4: 8},q=6/7,d1=2/7) | N=[6, 9, 12, 15]
D=120 m=80 M=[100, 115, 118] V_s=4 K=40 (d,e)=(2,3) u=32 | (V={2: 5, 3: 16, 4: 4},q=3/5,d1=1/2) (V={2: 11, 3: 10, 4: 4},q=2/3,d1=4/9) | N=[6, 9, 12, 15]
D=120 m=80 M=[100, 118] V_s=16 K=40 (d,e)=(2,3) u=32 | (V={2: 5, 3: 16},q=3/5,d1=1/2) | N=[6, 9, 12, 15]
D=120 m=80 M=[100, 118] V_s=17 K=40 (d,e)=(2,3) u=34 | (V={2: 3, 3: 17},q=3/8,d1=11/16) | N=[9]
D=120 m=90 M=[-80, -45, 118] V_s=3 K=30 (d,e)=(3,4) u=18 | (V={2: 1, 3: 6, 4: 3},q=4/7,d1=2/3) | N=[8]
D=120 m=90 M=[-80, 5, 118] V_s=3 K=30 (d,e)=(3,4) u=18 | (V={2: 1, 3: 6, 4: 3},q=4/7,d1=2/3) | N=[8]
D=120 m=90 M=[-80, 25, 118] V_s=3 K=30 (d,e)=(3,4) u=18 | (V={2: 1, 3: 6, 4: 3},q=4/7,d1=2/3) | N=[8]
D=120 m=90 M=[-80, 95, 118] V_s=3 K=30 (d,e)=(3,4) u=18 | (V={2: 1, 3: 6, 4: 3},q=4/7,d1=2/3) | N=[8]
D=120 m=90 M=[-45, -10, 118] V_s=3 K=30 (d,e)=(3,4) u=18 | (V={2: 1, 3: 9, 4: 3},q=27/49,d1=19/28) (V={2: 4, 3: 9, 4: 3},q=4/7,d1=2/3) | N=[]
D=120 m=90 M=[-45, 25, 118] V_s=3 K=30 (d,e)=(3,4) u=18 | (V={2: 1, 3: 9, 4: 3},q=27/49,d1=19/28) (V={2: 4, 3: 9, 4: 3},q=4/7,d1=2/3) | N=[]
D=120 m=90 M=[-45, 95, 118] V_s=3 K=30 (d,e)=(3,4) u=18 | (V={2: 1, 3: 9, 4: 3},q=27/49,d1=19/28) (V={2: 4, 3: 9, 4: 3},q=4/7,d1=2/3) | N=[]
D=120 m=90 M=[-45, 115, 118] V_s=4 K=30 (d,e)=(3,4) u=24 | (V={2: 1, 3: 11, 4: 4},q=6/5,d1=3/10) | N=[6, 12]
D=120 m=90 M=[-15, 65, 118] V_s=3 K=30 (d,e)=(3,4) u=18 | (V={2: 1, 3: 9, 4: 3},q=21/40,d1=111/160) (V={2: 3, 3: 9, 4: 3},q=9/16,d1=43/64) (V={2: 13, 3: 9, 4: 3},q=23/40,d1=319/480) | N=[]
D=120 m=90 M=[-15, 85, 118] V_s=3 K=30 (d,e)=(3,4) u=18 | (V={2: 1, 3: 9, 4: 3},q=21/40,d1=111/160) (V={2: 3, 3: 9, 4: 3},q=9/16,d1=43/64) | N=[]
D=120 m=90 M=[-10, 25, 118] V_s=3 K=30 (d,e)=(3,4) u=18 | (V={2: 1, 3: 6, 4: 3},q=40/77,d1=23/33) (V={2: 7, 3: 6, 4: 3},q=4/7,d1=2/3) | N=[8]
D=120 m=90 M=[-10, 95, 118] V_s=3 K=30 (d,e)=(3,4) u=18 | (V={2: 1, 3: 6, 4: 3},q=40/77,d1=23/33) (V={2: 7, 3: 6, 4: 3},q=4/7,d1=2/3) | N=[8]
D=120 m=90 M=[-10, 115, 118] V_s=4 K=30 (d,e)=(3,4) u=24 | (V={2: 1, 3: 7, 4: 4},q=10/9,d1=19/54) | N=[10]
D=120 m=90 M=[10, 118] V_s=7 K=30 (d,e)=(3,4) u=21 | (V={2: 1, 3: 7},q=16/19,d1=29/57) | N=[16]
D=120 m=90 M=[18, 118] V_s=5 K=30 (d,e)=(3,4) u=25 | (V={2: 1, 3: 5},q=8/7,d1=1/3) (V={2: 4, 3: 5},q=4/3,d1=2/9) | N=[8, 16]
D=120 m=90 M=[40, 75, 118] V_s=4 K=30 (d,e)=(3,4) u=24 | (V={2: 1, 3: 8, 4: 4},q=20/21,d1=4/9) (V={2: 2, 3: 8, 4: 4},q=8/7,d1=1/3) (V={2: 3, 3: 8, 4: 4},q=6/5,d1=3/10) (V={2: 15, 3: 8, 4: 4},q=9/7,d1=1/4) | N=[16]
D=120 m=90 M=[40, 85, 118] V_s=4 K=30 (d,e)=(3,4) u=24 | (V={2: 1, 3: 8, 4: 4},q=20/21,d1=4/9) (V={2: 2, 3: 8, 4: 4},q=8/7,d1=1/3) | N=[16]
D=120 m=90 M=[42, 118] V_s=5 K=30 (d,e)=(3,4) u=25 | (V={2: 1, 3: 5},q=1,d1=5/12) | N=[6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]
D=120 m=90 M=[45, 85, 118] V_s=4 K=30 (d,e)=(3,4) u=24 | (V={2: 1, 3: 1, 4: 4},q=2/3,d1=11/18) | N=[6, 8, 10, 12, 14, 16]
D=120 m=90 M=[45, 100, 118] V_s=3 K=30 (d,e)=(3,4) u=18 | (V={2: 1, 3: 9, 4: 3},q=9/22,d1=67/88) (V={2: 4, 3: 9, 4: 3},q=6/11,d1=15/22) | N=[]
D=120 m=90 M=[45, 110, 118] V_s=4 K=30 (d,e)=(3,4) u=24 | (V={2: 1, 3: 5, 4: 4},q=3/4,d1=9/16) | N=[6, 9, 12, 15]
D=120 m=90 M=[45, 115, 118] V_s=4 K=30 (d,e)=(3,4) u=24 | (V={2: 1, 3: 10, 4: 4},q=6/7,d1=1/2) | N=[6, 12]
D=120 m=90 M=[50, 118] V_s=7 K=30 (d,e)=(3,4) u=21 | (V={2: 1, 3: 7},q=2/3,d1=11/18) | N=[6, 8, 10, 12, 14]
D=120 m=90 M=[66, 118] V_s=5 K=30 (d,e)=(3,4) u=25 | (V={2: 1, 3: 5},q=8/11,d1=19/33) (V={2: 2, 3: 5},q=12/11,d1=4/11) | N=[8, 16]
D=120 m=90 M=[70, 75, 118] V_s=4 K=30 (d,e)=(3,4) u=24 | (V={2: 1, 3: 8, 4: 4},q=8/13,d1=25/39) | N=[8]
D=120 m=90 M=[70, 85, 118] V_s=4 K=30 (d,e)=(3,4) u=24 | (V={2: 1, 3: 8, 4: 4},q=8/13,d1=25/39) | N=[8]
D=120 m=90 M=[70, 95, 118] V_s=4 K=30 (d,e)=(3,4) u=24 | (V={2: 1, 3: 8, 4: 4},q=8/13,d1=25/39) (V={2: 11, 3: 8, 4: 4},q=24/19,d1=5/19) | N=[8]
D=120 m=90 M=[70, 105, 118] V_s=4 K=30 (d,e)=(3,4) u=24 | (V={2: 1, 3: 8, 4: 4},q=8/13,d1=25/39) | N=[8]
D=120 m=90 M=[70, 115, 118] V_s=4 K=30 (d,e)=(3,4) u=24 | (V={2: 1, 3: 5, 4: 4},q=1/2,d1=17/24) (V={2: 1, 3: 8, 4: 4},q=8/13,d1=25/39) (V={2: 7, 3: 5, 4: 4},q=1,d1=5/12) | N=[6, 7, 8, 9, 10, 11, 12, 14]
D=120 m=90 M=[70, 118] V_s=7 K=30 (d,e)=(3,4) u=21 | (V={2: 1, 3: 7},q=8/17,d1=37/51) | N=[8]
D=120 m=90 M=[70, 118] V_s=8 K=30 (d,e)=(3,4) u=24 | (V={2: 1, 3: 8},q=8/13,d1=25/39) | N=[8]
D=120 m=90 M=[70, 118] V_s=9 K=30 (d,e)=(3,4) u=27 | (V={2: 1, 3: 9},q=8/11,d1=19/33) | N=[8, 16]
D=120 m=90 M=[75, 85, 118] V_s=4 K=30 (d,e)=(3,4) u=24 | (V={2: 1, 3: 1, 4: 4},q=4/9,d1=20/27) (V={2: 1, 3: 3, 4: 4},q=1/2,d1=17/24) | N=[6, 7, 8, 9, 10, 11, 12]
D=120 m=90 M=[75, 110, 118] V_s=4 K=30 (d,e)=(3,4) u=24 | (V={2: 1, 3: 5, 4: 4},q=3/7,d1=3/4) (V={2: 1, 3: 12, 4: 4},q=18/35,d1=7/10) (V={2: 4, 3: 12, 4: 4},q=8/7,d1=1/3) (V={2: 19, 3: 12, 4: 4},q=9/7,d1=1/4) | N=[6, 9]
D=120 m=90 M=[75, 115, 118] V_s=4 K=30 (d,e)=(3,4) u=24 | (V={2: 1, 3: 9, 4: 4},q=6/13,d1=19/26) | N=[6]
D=120 m=90 M=[78, 118] V_s=5 K=30 (d,e)=(3,4) u=25 | (V={2: 1, 3: 5},q=8/17,d1=37/51) | N=[8]
D=120 m=90 M=[100, 105, 118] V_s=3 K=30 (d,e)=(3,4) u=18 | (V={2: 7, 3: 6, 4: 3},q=1/2,d1=17/24) | N=[7]
D=120 m=90 M=[108, 118] V_s=5 K=30 (d,e)=(3,4) u=25 | (V={2: 7, 3: 5},q=1,d1=5/12) | N=[7, 14]
D=120 m=96 M=[-84, -30, 118] V_s=4 K=24 (d,e)=(4,5) u=16 | (V={2: 1, 3: 8, 4: 4},q=10/9,d1=1/2) | N=[10]
D=120 m=96 M=[-84, 6, 118] V_s=4 K=24 (d,e)=(4,5) u=16 | (V={2: 1, 3: 8, 4: 4},q=10/9,d1=1/2) | N=[10]
