source_index|h_power|x_power|y_power|expr
43|2|0|0|(b1*A1_1*B2_1-13*b1*A1_2*B2_0+13*b1*A1_2*B2_6-b1*A1_7*B2_1+b2*A1_1*B2_2-10*b2*A1_2*B2_1-11*b2*A1_3*B2_0+11*b2*A1_3*B2_6-b2*A1_7*B2_2+b3*A1_1*B2_3-8*b3*A1_3*B2_1-9*b3*A1_4*B2_0+9*b3*A1_4*B2_6-b3*A1_7*B2_3+b4*A1_1*B2_4+2*b4*A1_3*B2_2-6*b4*A1_4*B2_1-7*b4*A1_5*B2_0+7*b4*A1_5*B2_6-b4*A1_7*B2_4+b5*A1_1*B2_5+2*b5*A1_3*B2_3+4*b5*A1_4*B2_2-4*b5*A1_5*B2_1-5*b5*A1_6*B2_0+5*b5*A1_6*B2_6-b5*A1_7*B2_5+2*b6*A1_3*B2_4+4*b6*A1_4*B2_3+6*b6*A1_5*B2_2-2*b6*A1_6*B2_1+2*b6*A2_1-2*b6*A2_7-3*b6*B2_0+3*b6*B2_6+b7*A1_3*B2_5+7*b7*A1_4*B2_4+13*b7*A1_5*B2_3+19*b7*A1_6*B2_2-10*b7*A2_2+15*b7*B2_1-10*A1_0*B2_1-12*A1_1*B2_0+15*A1_1*B2_6-A1_7*B2_0+2*A2_3*B2_5-A2_4*B2_4-4*A2_5*B2_3-7*A2_6*B2_2+10*A3_1)
44|3|1|5|(-12*A1_1+12*A1_7)
45|3|0|6|(12*A1_1-14*A1_7)
46|3|0|5|(12*b1*A1_1-12*b1*A1_7)
47|3|0|4|(10*b2*A1_1-10*b2*A1_7-2*b3*A1_2-2*b4*A1_3-2*b5*A1_4-2*b6*A1_5-2*b7*A1_6+2*A2_6-3*B2_5)
48|3|0|3|(8*b3*A1_1-8*b3*A1_7-4*b4*A1_2-4*b5*A1_3-4*b6*A1_4-4*b7*A1_5-2*A1_6*B2_5+4*A2_5-6*B2_4)
49|3|0|2|(6*b4*A1_1-6*b4*A1_7-6*b5*A1_2-6*b6*A1_3-6*b7*A1_4-A1_5*B2_5-5*A1_6*B2_4+6*A2_4-9*B2_3)
50|3|0|1|(4*b5*A1_1-4*b5*A1_7-8*b6*A1_2-8*b7*A1_3-4*A1_5*B2_4-8*A1_6*B2_3+8*A2_3-12*B2_2)
51|3|0|0|(2*b6*A1_1-2*b6*A1_7-10*b7*A1_2+A1_3*B2_5-3*A1_4*B2_4-7*A1_5*B2_3-11*A1_6*B2_2+10*A2_2-15*B2_1)
52|4|0|4|(2*A1_6)
53|4|0|3|(4*A1_5)
54|4|0|2|(6*A1_4)
55|4|0|1|(8*A1_3)
56|4|0|0|(10*A1_2)
