kind	key	coordinate	coefficient_exact
derivative-only	('g', 'F0', -8, 4)	p127	(-3704247421875/1)*S^0|0|0
derivative-only	('g', 'F0', -8, 4)	p128	(-1088540578125/1)*S^0|0|0
derivative-only	('g', 'F0', -8, 4)	p129	(-19508238750000/1)*S^0|0|0
derivative-only	('g', 'F0', -8, 4)	p130	(-1057619062500/1)*S^0|0|0
derivative-only	('g', 'F0', -8, 4)	p131	(9213876546875/1)*S^0|0|0
derivative-only	('g', 'F0', -8, 9)	p87	(-97656250/1)*S^0|0|0
derivative-only	('g', 'F0', -8, 9)	p96	(-1074218750/1)*S^0|0|0
derivative-only	('g', 'F0', -8, 9)	p104	(-6445312500/1)*S^0|0|0
derivative-only	('g', 'F0', -8, 9)	p111	(-27929687500/1)*S^0|0|0
derivative-only	('g', 'F0', -8, 9)	p117	(-97753906250/1)*S^0|0|0
derivative-only	('g', 'F0', -8, 9)	p122	(-293261718750/1)*S^0|0|0
derivative-only	('g', 'F0', -8, 9)	p126	(-782031250000/1)*S^0|0|0
derivative-only	('g', 'F0', -8, 9)	p129	(-1899218750000/1)*S^0|0|0
derivative-only	('g', 'F0', -8, 9)	p131	(-4273242187500/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 2)	constant	(-895529583730565975/4)*S^0+(-163300431279119550/1)*S^1+(-132860603892646850/1)*S^2+(804014367628825/4)*S^3+(-39056621485997425/2)*S^4+(3807049448148375/1)*S^5|0|0
derivative-only	('g', 'F0', -7, 2)	p34	(-375/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 2)	p39	(-1500/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 2)	p44	(30000/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 2)	p45	(30000/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 2)	p46	(30000/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 2)	p47	(135000/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 2)	p48	(270000/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 2)	p49	(405000/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 2)	p50	(270000/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 2)	p51	(202500/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 2)	p52	(67500/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 2)	p53	(3037500/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 2)	p54	(2025000/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 2)	p55	(787500/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 2)	p57	(-206250/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 2)	p58	(-2812500/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 2)	p59	(-15862500/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 2)	p60	(-1753125/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 2)	p61	(-3712500/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 2)	p62	(-3196875/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 2)	p63	(-1443750/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 2)	p64	(-54450000/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 2)	p65	(-156525000/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 2)	p66	(-180000000/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 2)	p67	(-133267500/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 2)	p68	(-141000000/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 2)	p69	(-29848500/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 2)	p70	(-11434500/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 2)	p71	(-1270500/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 2)	p72	(-1344502500/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 2)	p73	(-1412192625/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 2)	p74	(-1025698500/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 2)	p75	(-412557000/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 2)	p76	(-312648000/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 2)	p77	(7678125/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 2)	p78	(13104000/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 2)	p79	(-364782000/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 2)	p80	(4196816250/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 2)	p81	(-4461583500/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 2)	p82	(-3258230250/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 2)	p83	(-1777033500/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 2)	p84	(-275572500/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 2)	p85	(-481866000/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 2)	p86	(43680000/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 2)	p87	(38195231250/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 2)	p88	(47651501250/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 2)	p89	(30619315500/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 2)	p90	(50971888125/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 2)	p91	(-1410131250/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 2)	p92	(-3667121250/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 2)	p93	(-3601755000/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 2)	p94	(-836262000/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 2)	p95	(-1483965000/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 2)	p96	(483190140000/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 2)	p97	(424224615000/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 2)	p98	(196055104500/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 2)	p99	(215378201250/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 2)	p100	(-5853600000/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 2)	p101	(-16270770000/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 2)	p102	(-13362030000/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 2)	p103	(-2968308000/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 2)	p104	(2179785999000/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 2)	p105	(1566368066625/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 2)	p106	(483017977500/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 2)	p107	(560995878750/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 2)	p108	(-1600470000/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 2)	p109	(4637932500/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 2)	p110	(22236750000/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 2)	p111	(6231693252000/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 2)	p112	(5117306343750/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 2)	p113	(2395754617500/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 2)	p114	(2449867983750/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 2)	p115	(550595070000/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 2)	p116	(107620011000/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 2)	p117	(35317508025000/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 2)	p118	(24991379024625/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 2)	p119	(9329454247500/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 2)	p120	(5635120880250/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 2)	p121	(288116829000/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 2)	p122	(90968999700000/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 2)	p123	(43085514172500/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 2)	p124	(7314467251500/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 2)	p125	(7798779348750/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 2)	p126	(47863948125000/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 2)	p127	(41920603081875/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 2)	p128	(3347709201000/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 2)	p129	(-359436943189500/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 2)	p130	(-252432667236750/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 2)	p131	(-845754106667250/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 7)	constant	(-9686293093750000/1)*S^0+(-8778676156250000/1)*S^1+(-312285187500000/1)*S^2+(1363174312500000/1)*S^3+(235641656250000/1)*S^4|0|0
derivative-only	('g', 'F0', -7, 7)	p65	(-3125000/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 7)	p73	(-28125000/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 7)	p82	(-140625000/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 7)	p92	(-515625000/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 7)	p101	(-1546875000/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 7)	p109	(-4021875000/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 7)	p116	(-9384375000/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 7)	p123	(402187500000/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 7)	p124	(402187500000/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 7)	p125	(402187500000/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 7)	p126	(8445937500000/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 7)	p127	(5067562500000/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 7)	p128	(844593750000/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 7)	p130	(-7619218750000/1)*S^0|0|0
derivative-only	('g', 'F0', -7, 7)	p131	(-38440187500000/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	constant	(-453492201038164019/6)*S^0+(-284555165988441338/3)*S^1+(-297580465622662166/3)*S^2+(-200161319728069889/6)*S^3+(-11144896475807368/1)*S^4+(-355156327162358/1)*S^5|(-151400000/3)*S^0+(264950000/3)*S^1+(-63871875/1)*S^2+(66237500/3)*S^3+(-9462500/3)*S^4|0
derivative-only	('g', 'F0', -6, 0)	p30	(15/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p31	(15/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p32	(40/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p33	(-120/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p34	(-180/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p35	(-190/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p36	(-1720/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p37	(-1640/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p38	(-1165/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p39	(-810/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p40	(-5920/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p41	(-2615/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p42	(465/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p43	(43470/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p44	(49140/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p45	(9440/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p46	(6260/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p47	(363630/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p48	(367910/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p49	(233145/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p50	(258900/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p51	(173360/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p52	(6880/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p53	(2453360/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p54	(1452275/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p55	(371770/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p56	(397740/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p57	(258600/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p58	(-7222945/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p59	(-8742605/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p60	(3905960/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p61	(1781500/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p62	(-146405/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p63	(677995/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p64	(-56957710/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p65	(-67720540/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p66	(-43158550/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p67	(-63093020/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p68	(-50681940/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p69	(-1047320/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p70	(-2778905/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p71	(-6617220/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p72	(-532323800/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p73	(-478947660/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p74	(-273096075/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p75	(-327252440/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p76	(-245172580/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p77	(-56630870/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p78	(-21109840/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p79	(322321830/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p80	(113532180/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p81	(-3356465380/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p82	(-2825220540/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p83	(-1547021420/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p84	(-990569440/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p85	(-489508435/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p86	(71366050/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p87	(-2961103200/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p88	(-7875872590/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p89	(-6307664520/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p90	(-2350501130/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p91	(-11710677075/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p92	(-4987057350/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p93	(-537629190/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p94	(-159876080/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p95	(-455492730/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p96	(-40034044655/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p97	(-12287317730/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p98	(30984596090/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p99	(55605985700/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p100	(6857822860/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p101	(2768598600/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p102	(1203868500/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p103	(-2648558920/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p104	(568827318770/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p105	(477353175750/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p106	(348730442450/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p107	(209327452300/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p108	(15133285800/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p109	(931887300/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p110	(18465758080/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p111	(2653809055795/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p112	(1363947925670/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p113	(1027342910760/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p114	(772840825980/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p115	(263722159010/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p116	(91882099260/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p117	(11958343820400/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p118	(7991700879860/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p119	(4218287560170/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p120	(1855953084705/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p121	(-172505780340/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p122	(27785437573825/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p123	(5486152548770/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p124	(-1673989501390/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p125	(349562283460/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p126	(-53338049914190/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p127	(-16783714121150/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p128	(4285652733860/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p129	(-39654417789095/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p130	(-50743897945180/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 0)	p131	(-272116239559780/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 5)	constant	(12527748584212500/1)*S^0+(-10333764304875000/1)*S^1+(71552659921875000/1)*S^2+(-2532739590562500/1)*S^3+(11275198481250000/1)*S^4+(-2458841140800000/1)*S^5|0|0
derivative-only	('g', 'F0', -6, 5)	p48	(-93750/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 5)	p54	(-656250/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 5)	p61	(-2625000/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 5)	p70	(-7875000/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 5)	p78	(-19687500/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 5)	p93	(649687500/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 5)	p94	(649687500/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 5)	p95	(649687500/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 5)	p98	(5197500000/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 5)	p99	(10395000000/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 5)	p100	(15592500000/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 5)	p101	(10395000000/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 5)	p102	(6583500000/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 5)	p103	(1386000000/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 5)	p104	(176715000000/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 5)	p105	(206167500000/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 5)	p106	(188496000000/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 5)	p107	(111919500000/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 5)	p108	(41233500000/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 5)	p110	(-9046125000/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 5)	p111	(1537420500000/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 5)	p112	(600831000000/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 5)	p113	(-54907875000/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 5)	p114	(-212058000000/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 5)	p115	(-165985875000/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 5)	p116	(-49227750000/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 5)	p117	(-4664644875000/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 5)	p118	(-3933171000000/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 5)	p119	(-1990744593750/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 5)	p120	(-563947312500/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 5)	p121	(11462343750/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 5)	p122	(-15458998500000/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 5)	p123	(-2567565000000/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 5)	p124	(1286329687500/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 5)	p125	(784533750000/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 5)	p126	(31249405687500/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 5)	p127	(14103777187500/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 5)	p128	(1901743593750/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 5)	p129	(21865781437500/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 5)	p130	(-5636255625000/1)*S^0|0|0
derivative-only	('g', 'F0', -6, 5)	p131	(-38361354281250/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 3)	constant	(581786305737792625/3)*S^0+(159273175530383000/1)*S^1+(176664795873263000/3)*S^2+(-10765307610831125/1)*S^3+(22409301636445750/3)*S^4+(-3067253552940000/1)*S^5|0|0
derivative-only	('g', 'F0', -5, 3)	p37	(-2500/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 3)	p41	(-12500/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 3)	p46	(-37500/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 3)	p55	(875000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 3)	p56	(875000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 3)	p57	(875000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 3)	p58	(4812500/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 3)	p59	(9625000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 3)	p60	(14437500/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 3)	p61	(9625000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 3)	p62	(6737500/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 3)	p63	(1925000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 3)	p64	(57750000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 3)	p65	(115500000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 3)	p66	(134750000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 3)	p67	(127050000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 3)	p68	(80850000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 3)	p69	(30800000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 3)	p71	(-7770000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 3)	p72	(1151150000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 3)	p73	(775775000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 3)	p74	(300300000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 3)	p75	(-63017500/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 3)	p76	(-150150000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 3)	p77	(-124670000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 3)	p78	(-49140000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 3)	p79	(-3053050000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 3)	p80	(-8589227500/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 3)	p81	(-1226225000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 3)	p82	(-2621255000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 3)	p83	(-2318680000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 3)	p84	(-1261260000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 3)	p85	(-439530000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 3)	p86	(-28665000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 3)	p87	(-78428350000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 3)	p88	(-80845537500/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 3)	p89	(-77293125000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 3)	p90	(-81165700000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 3)	p91	(-19635525000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 3)	p92	(-8408400000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 3)	p93	(-1911000000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 3)	p94	(486675000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 3)	p95	(543375000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 3)	p96	(-763299355000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 3)	p97	(-505584625000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 3)	p98	(-274474200000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 3)	p99	(-212184087500/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 3)	p100	(10987200000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 3)	p101	(14513520000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 3)	p102	(8106000000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 3)	p103	(1668000000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 3)	p104	(-1988138250000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 3)	p105	(-849085335000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 3)	p106	(-216106800000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 3)	p107	(-364414162500/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 3)	p108	(79611000000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 3)	p109	(17018700000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 3)	p110	(-1963500000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 3)	p111	(-2616363995000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 3)	p112	(-1613736975000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 3)	p113	(-798534000000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 3)	p114	(-1387507312500/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 3)	p115	(-56212200000/1)*S^0|0|0
