kind	key	coordinate	coefficient_exact
derivative-only	('g', 'F0', -7, 2)	p120	(('1159458300000*C^2*V*U + 433487983500*C*V^3 - 618101550000*C*V*U^3 - 299457675000*V^3*U^2 + 40291020000*V*U^5', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -7, 2)	p121	(('11425693500*C^3 + 140555844000*C^2*U^2 + 237096288000*C*V^2*U + 4796550000*C*U^4 - 415701000*V^4 + 9593100000*V^2*U^3 - 1678792500*U^6', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -7, 2)	p122	(('-50016671250*C^4 + 7853073442500*C^3*U^2 + 18343263510000*C^2*V^2*U - 36066937500*C^2*U^4 + 3593442888750*C*V^4 - 7339092750000*C*V^2*U^3 - 369334350000*C*U^6 - 1882738687500*V^4*U^2 + 402910200000*V^2*U^5 + 198402750000*U^8', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -7, 2)	p123	(('-79633125000*C^3*V + 17936986567500*C^2*V*U^2 + 12195586260000*C*V^3*U - 3573615375000*C*V*U^4 + 234519177750*V^5 - 2126594250000*V^3*U^3 + 302182650000*V*U^6', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -7, 2)	p124	(('1146717000000*C^3*U + 1400108726250*C^2*V^2 + 445990545000*C^2*U^3 + 507547755000*C*V^2*U^2 + 76744800000*C*U^5 - 310569187500*V^4*U + 143896500000*V^2*U^4 - 28779300000*U^7', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -7, 2)	p125	(('2569281390000*C^2*V*U + 902517817500*C*V^3 - 1209020670000*C*V*U^3 - 604510335000*V^3*U^2 - 19186200000*V*U^5', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -7, 2)	p126	(('-642683461875*C^4 + 11701940250000*C^3*U^2 + 32883984315000*C^2*V^2*U + 2420538120000*C^2*U^4 + 7820189422500*C*V^4 + 1835673840000*C*V^2*U^3 + 671517000000*C*U^6 - 3515672160000*V^4*U^2 + 805820400000*V^2*U^5 - 264409818750*U^8', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -7, 2)	p127	(('-899354137500*C^3*V + 35995463595000*C^2*V*U^2 + 17391874500000*C*V^3*U - 7205938740000*C*V*U^4 + 571771063500*V^5 - 4920355440000*V^3*U^3 - 335758500000*V*U^6', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -7, 2)	p128	(('1834716487500*C^3*U + 2736872043750*C^2*V^2 - 4883415615000*C^2*U^3 - 8660387970000*C*V^2*U^2 - 34918884000*C*U^5 - 607250182500*V^4*U - 87297210000*V^2*U^4 + 9593100000*U^7', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -7, 2)	p129	(('-1381560510000*C^4 + 20581226737500*C^3*U^2 - 43193007000000*C^2*V^2*U - 59093994960000*C^2*U^4 - 22867338243750*C*V^4 - 50549988060000*C*V^2*U^3 - 640179540000*C*U^6 + 19270028992500*V^4*U^2 - 1536430896000*V^2*U^5 + 184667175000*U^8', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -7, 2)	p130	(('-2233512600000*C^3*V - 35712496462500*C^2*V*U^2 - 1258589475000*C*V^3*U + 37928977515000*C*V*U^4 + 1242935801250*V^5 + 16175955510000*V^3*U^3 + 128035908000*V*U^6', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -7, 2)	p131	(('-2796087813750*C^4 - 37185370200000*C^3*U^2 - 200258740687500*C^2*V^2*U + 97544388459375*C^2*U^4 - 44406204975000*C*V^4 + 278330175337500*C*V^2*U^3 + 234247513500*C*U^6 + 64271014396875*V^4*U^2 + 702742540500*V^2*U^5 - 52586176500*U^8', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -7, 7)	constant	(('-2174050125000000*V*U', '1'), ('-3654677812500000*V*U', '1'), ('-2081079000000000*V*U', '1'), ('-334459125000000*V*U', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -7, 7)	p64	(('-3125000', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -7, 7)	p72	(('-28125000', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -7, 7)	p81	(('-140625000', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -7, 7)	p91	(('-515625000', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -7, 7)	p100	(('-1546875000', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -7, 7)	p108	(('-4021875000', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -7, 7)	p115	(('-9384375000', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -7, 7)	p121	(('-20109375000', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -7, 7)	p126	(('844593750000*C', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -7, 7)	p127	(('844593750000*V', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -7, 7)	p128	(('844593750000*U', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -7, 7)	p129	(('1671312500000*C + 9290531250000*U^2', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -7, 7)	p130	(('1671312500000*V', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -7, 7)	p131	(('3145106250000*C - 19220093750000*U^2', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	constant	(('-26136759638752/5*C^6 + 515074289335343/12*C^5*U^2 + 26848429740493/2*C^4*V^2*U + 1365453957399187/8*C^4*U^4 + 541254090083173/24*C^3*V^4 + 5536364524299815/3*C^3*V^2*U^3 + 3270813924310529/12*C^3*U^6 + 13908158292888019/12*C^2*V^4*U^2 - 4196368474639289*C^2*V^2*U^5 + 3486519408936095/12*C^2*U^8 + 607241048761486/3*C*V^6*U + 16948511762916485/6*C*V^4*U^4 - 23570942426572150/3*C*V^2*U^7 - 222835627589922481/120*C*U^10 + 378263756610061/24*V^8 - 333681042634088/3*V^6*U^3 - 5404232082727687/24*V^4*U^6 - 2853013226906050/3*V^2*U^9 - 8111632466826*U^12 - 5/2', 'U'), ('401813313641191/30*C^6 - 411395536319560/3*C^5*U^2 - 678067647558737*C^4*V^2*U + 152694723521112*C^4*U^4 - 218931682066553/3*C^3*V^4 + 9007731796851038/3*C^3*V^2*U^3 + 4521857083275040/3*C^3*U^6 - 5531632942394825/3*C^2*V^4*U^2 + 245363968649999*C^2*V^2*U^5 + 2800740150545957/2*C^2*U^8 - 304098512388920*C*V^6*U + 5651209475761960*C*V^4*U^4 - 38023414047078539/3*C*V^2*U^7 - 42099757813302034/15*C*U^10 + 1035609316805/3*V^8 + 1531519712075990/3*V^6*U^3 + 3251688675753618*V^4*U^6 - 4732294667340592/3*V^2*U^9 - 39679231158277*U^12', 'U'), ('-208281309145529/15*C^6 + 653398977934460/3*C^5*U^2 + 242748537190956*C^4*V^2*U + 218833406283619*C^4*U^4 + 16211265711618*C^3*V^4 + 879683995914356/3*C^3*V^2*U^3 - 6159231688639680*C^3*U^6 + 8397009641477350/3*C^2*V^4*U^2 - 7779055169808942*C^2*V^2*U^5 + 45000872850970897/6*C^2*U^8 + 461525059947190*C*V^6*U + 3963399693944210/3*C*V^4*U^4 - 18050712233846048/3*C*V^2*U^7 - 40847142915791383/15*C*U^10 + 60244970102295/2*V^8 - 2328326235305050/3*V^6*U^3 - 2834346934850552/3*V^4*U^6 - 4520368039875929/3*V^2*U^9 + 20821028441/6*U^12', 'U'), ('55096080503009/5*C^6 - 2000116657629685/12*C^5*U^2 - 762290973952211/2*C^4*V^2*U + 5093802416358759/8*C^4*U^4 - 1488155780791091/24*C^3*V^4 + 2780676999430187/3*C^3*V^2*U^3 - 8976601615350215/12*C^3*U^6 - 19410182957780765/12*C^2*V^4*U^2 + 3181229469006331*C^2*V^2*U^5 + 12543160066709323/12*C^2*U^8 - 659692021965725/3*C*V^6*U + 1950752113942590*C*V^4*U^4 - 17009385846321856/3*C*V^2*U^7 - 46715700701265793/120*C*U^10 - 71279411439065/8*V^8 + 1574755182527890/3*V^6*U^3 + 52897148766443653/24*V^4*U^6 + 263221673180152/3*V^2*U^9 - 76327914860899/3*U^12', 'U'), ('-34246200834061/15*C^6 + 131811204412825/6*C^5*U^2 + 79420449639639*C^4*V^2*U + 584115879931929/4*C^4*U^4 + 68978086518979/12*C^3*V^4 - 202842356228386/3*C^3*V^2*U^3 - 7006982410594805/6*C^3*U^6 + 3083732473213145/6*C^2*V^4*U^2 - 432346019117668*C^2*V^2*U^5 + 914660552624178*C^2*U^8 + 311467796140175/3*C*V^6*U + 1295107312657805/6*C*V^4*U^4 - 553502485287534*C*V^2*U^7 - 2851063194543621/20*C*U^10 + 13780255575365/4*V^8 - 60849013471700*V^6*U^3 - 639410096924389/4*V^4*U^6 - 73453443071741/3*V^2*U^9 + 518249185113/2*U^12', 'U'), ('838170224159*C^6 - 15696050032093*C^5*U^2 - 25626229776450*C^4*V^2*U + 108859363303203/2*C^4*U^4 - 6621566608305/2*C^3*V^4 + 41770001087396*C^3*V^2*U^3 + 30219535019131*C^3*U^6 - 135509280871319*C^2*V^4*U^2 + 420341219284362*C^2*V^2*U^5 - 149324865047163/2*C^2*U^8 - 18030124536684*C*V^6*U + 220405060332615*C*V^4*U^4 - 99441218732588*C*V^2*U^7 + 52290228386163/2*C*U^10 - 1272559016938*V^8 + 51471652999022*V^6*U^3 + 429519896655213/2*V^4*U^6 + 14200520089901*V^2*U^9 - 3422452702135/2*U^12', 'U'), ('20200000/9*C^3 - 56800000/3*C^2*U^2 + 17800000*C*V^2*U + 344500000/9*C*U^4 + 18700000/9*V^4 + 290000000/9*V^2*U^3 - 4900000/9*U^6', 'U'), ('-35350000/9*C^3 + 99400000/3*C^2*U^2 - 31150000*C*V^2*U - 602875000/9*C*U^4 - 32725000/9*V^4 - 507500000/9*V^2*U^3 + 8575000/9*U^6', 'U'), ('2840625*C^3 - 23962500*C^2*U^2 + 22528125*C*V^2*U + 96890625/2*C*U^4 + 5259375/2*V^4 + 40781250*V^2*U^3 - 1378125/2*U^6', 'U'), ('-8837500/9*C^3 + 24850000/3*C^2*U^2 - 7787500*C*V^2*U - 150718750/9*C*U^4 - 8181250/9*V^4 - 126875000/9*V^2*U^3 + 2143750/9*U^6', 'U'), ('1262500/9*C^3 - 3550000/3*C^2*U^2 + 1112500*C*V^2*U + 21531250/9*C*U^4 + 1168750/9*V^4 + 18125000/9*V^2*U^3 - 306250/9*U^6', 'U'), ('0', '1'), ('312500000/27', 'U'), ('-546875000/27', 'U'), ('29296875/2', 'U'), ('-136718750/27', 'U'), ('19531250/27', 'U'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	p30	(('-5/2*C + 15/2*U^2', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	p31	(('-5/2*V', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	p32	(('-5*C + 25*U^2', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	p33	(('30*C*V + 35*V*U^2', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	p34	(('55/2*V^2 + 20*U^3', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	p35	(('25*V', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	p36	(('160*C*V*U + 85*V^3 + 100*V*U^3', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	p37	(('85/2*C^2 - 320*C*U^2 + 155*V^2*U + 75/2*U^4', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	p38	(('105*C*V - 105*V*U^2', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	p39	(('45*C*U + 105/2*V^2 - 235*U^3', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	p40	(('355*C*V*U + 195*V^3 - 1550*V*U^3', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	p41	(('60*C^2 - 985/2*C*U^2 + 20*V^2*U - 1825/2*U^4', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	p42	(('170*C*V - 915/2*V*U^2', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	p43	(('-765*C^2*V + 3375*C*V*U^2 - 2630*V^3*U - 16525/2*V*U^4', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	p44	(('-1575*C^2*U - 695*C*V^2 + 9845*C*U^3 - 885*V^2*U^2 - 2860*U^5', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	p45	(('100*C*V*U - 310*V^3 - 1040*V*U^3', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	p46	(('75*C^2 - 1430*C*U^2 - 630*V^2*U + 1495*U^4', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	p47	(('-7555*C^3*U - 5175*C^2*V^2 + 49530*C^2*U^3 - 495*C*V^2*U^2 - 25935*C*U^5 - 8430*V^4*U - 71925/2*V^2*U^4 + 180*U^7', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	p48	(('-7230*C^2*V*U - 4905*C*V^3 + 79320*C*V*U^3 - 8145*V^3*U^2 - 25305*V*U^5', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	p49	(('1130*C^3 - 16455*C^2*U^2 + 2085*C*V^2*U + 124275/2*C*U^4 - 2100*V^4 + 29790*V^2*U^3 - 12915/2*U^6', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	p50	(('-4950*C^2*V + 16905*C*V*U^2 - 14020*V^3*U + 13365/2*V*U^4', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	p51	(('-4725*C^2*U - 3075*C*V^2 + 27795*C*U^3 + 4740*V^2*U^2 + 8400*U^5', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	p52	(('-2050*C*V*U - 500*V^3 + 4490*V*U^3', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	p53	(('-26430*C^3*U - 34770*C^2*V^2 + 150600*C^2*U^3 + 45600*C*V^2*U^2 + 84720*C*U^5 - 60175*V^4*U + 17100*V^2*U^4 - 11670*U^7', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -6, 0)	p54	(('-38580*C^2*V*U - 14680*C*V^3 + 337500*C*V*U^3 - 8950*V^3*U^2 + 75270*V*U^5', 'U'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
