kind	key	coordinate	coefficient_exact
derivative-only	('g', 'F0', -11, 8)	p124	(('-87978515625', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -11, 8)	p128	(('-201093750000', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -11, 8)	p131	(('9828457031250*U', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -10, 1)	constant	(('-996822146705128/3*C^5 - 166370634905790*C^4*U^2 - 4120243156591080*C^3*V^2*U - 3832059922700600*C^3*U^4 + 844257189041010*C^2*V^4 + 65026754609478450*C^2*V^2*U^3 + 13147252433707020*C^2*U^6 - 14959237379022925/2*C*V^4*U^2 + 56379296781161640*C*V^2*U^5 + 9078474607857945*C*U^8 + 160525467644580*V^6*U - 4486524585723475*V^4*U^4 + 1708912773680880*V^2*U^7 + 106930707006143*U^10', '1'), ('363197555656304/3*C^5 - 236561169359480*C^4*U^2 - 27545390562056360*C^3*V^2*U - 14778617520433080*C^3*U^4 - 1194444184969880*C^2*V^4 + 58059895232437680*C^2*V^2*U^3 + 7781938127973960*C^2*U^6 - 17691393493907140*C*V^4*U^2 + 80651735715159720*C*V^2*U^5 + 14020256959421520*C*U^8 - 388400368049440*V^6*U - 19011992903992600*V^4*U^4 + 5474536912702080*V^2*U^7 + 378931819837656*U^10', '1'), ('-1793560745738752/3*C^5 + 3923158850543240*C^4*U^2 + 8311400163970280*C^3*V^2*U + 29977392398114040*C^3*U^4 + 1151373093772790*C^2*V^4 + 78725187054230160*C^2*V^2*U^3 - 41372192244698080*C^2*U^6 - 4334171898973180*C*V^4*U^2 + 39139981699698240*C*V^2*U^5 + 15994524018492240*C*U^8 + 3269334417482720*V^6*U + 3962066103343800*V^4*U^4 + 8535081184104960*V^2*U^7 - 249218650728*U^10', '1'), ('907272517268276/3*C^5 - 2575567700262270*C^4*U^2 - 14691061581270840*C^3*V^2*U + 3266126342887080*C^3*U^4 - 278381298885570*C^2*V^4 - 4179526995956430*C^2*V^2*U^3 - 5333237063968660*C^2*U^6 - 5001516217124845/2*C*V^4*U^2 + 38915874059392680*C*V^2*U^5 + 1878252609985155*C*U^8 - 82715113110560*V^6*U - 5705371989214275*V^4*U^4 - 894301167917880*V^2*U^7 + 191146765188639*U^10', '1'), ('-202098649457368/3*C^5 + 21841554512260*C^4*U^2 + 2314357093610920*C^3*V^2*U + 6628446502619760*C^3*U^4 + 626682679341910*C^2*V^4 + 4126512273192540*C^2*V^2*U^3 - 5572512361555720*C^2*U^6 - 186864806601795*C*V^4*U^2 + 5468141564486160*C*V^2*U^5 + 938768543975010*C*U^8 + 237580581245280*V^6*U + 1221178270933950*V^4*U^4 + 126170023721040*V^2*U^7 - 11510428332702*U^10', '1'), ('26130552258560*C^5 - 319999948388400*C^4*U^2 - 967486984757400*C^3*V^2*U - 150813599413680*C^3*U^4 + 11761731504150*C^2*V^4 - 2420993313826920*C^2*V^2*U^3 + 488461403016720*C^2*U^6 - 651992779119990*C*V^4*U^2 + 790663777727040*C*V^2*U^5 - 179286324193620*C*U^8 - 108822628185600*V^6*U - 886930829040900*V^4*U^4 - 99536980207680*V^2*U^7 + 12959115354900*U^10', '1'), ('700000000/9*C^2 - 224000000*C*U^2 - 224000000*V^2*U', '1'), ('-1225000000/9*C^2 + 392000000*C*U^2 + 392000000*V^2*U', '1'), ('98437500*C^2 - 283500000*C*U^2 - 283500000*V^2*U', '1'), ('-306250000/9*C^2 + 98000000*C*U^2 + 98000000*V^2*U', '1'), ('43750000/9*C^2 - 14000000*C*U^2 - 14000000*V^2*U', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -10, 1)	p30	(('-50', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -10, 1)	p32	(('-150', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -10, 1)	p37	(('1800*C', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -10, 1)	p38	(('1800*V', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -10, 1)	p39	(('1800*U', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -10, 1)	p40	(('12600*V*U', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -10, 1)	p41	(('3500*C + 6300*U^2', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -10, 1)	p42	(('3500*V', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -10, 1)	p43	(('-35000*C*V + 50400*V*U^2', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -10, 1)	p44	(('-63000*C*U - 17500*V^2 + 16800*U^3', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -10, 1)	p46	(('6000*C - 14000*U^2', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -10, 1)	p47	(('-302400*C^2*U - 176400*C*V^2 + 151200*C*U^3 + 226800*V^2*U^2', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -10, 1)	p48	(('-604800*C*V*U - 58800*V^3 + 151200*V*U^3', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -10, 1)	p49	(('37500*C^2 - 428400*C*U^2 - 302400*V^2*U + 37800*U^4', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -10, 1)	p50	(('-189000*C*V - 126000*V*U^2', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -10, 1)	p51	(('-189000*C*U - 121500*V^2 - 84000*U^3', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -10, 1)	p52	(('-54000*V*U', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -10, 1)	p53	(('-1058400*C^2*U - 1328400*C*V^2 - 840000*C*U^3 - 630000*V^2*U^2 + 75600*U^5', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -10, 1)	p54	(('-2656800*C*V*U - 532800*V^3 - 840000*V*U^3', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -10, 1)	p55	(('99750*C^2 - 1058400*C*U^2 - 1598400*V^2*U - 315000*U^4', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -10, 1)	p56	(('-535500*C*V - 270000*V*U^2', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -10, 1)	p57	(('-535500*C*U - 267750*V^2 + 90000*U^3', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -10, 1)	p58	(('-682500*C^3 + 9172800*C^2*U^2 + 3585600*C*V^2*U - 6111000*C*U^4 - 683700*V^4 - 9912000*V^2*U^3 + 138600*U^6', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -10, 1)	p59	(('-157500*C^2*V + 15375600*C*V*U^2 + 205200*V^3*U - 6111000*V*U^4', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -10, 1)	p60	(('-3861900*C^2*U - 3861900*C*V^2 + 990000*C*U^3 - 2970000*V^2*U^2 - 924000*U^5', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -10, 1)	p61	(('-6684300*C*V*U - 1287300*V^3', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -10, 1)	p62	(('462000*C^2 - 3342150*C*U^2 - 2822400*V^2*U + 742500*U^4', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -10, 1)	p63	(('-1036000*C*V + 519750*V*U^2', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -10, 1)	p64	(('-2944200*C^3*V + 101124000*C^2*V*U^2 + 6696000*C*V^3*U - 74844000*C*V*U^4 - 2107200*V^5 - 40656000*V^3*U^3 + 1663200*V*U^6', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -10, 1)	p65	(('-14704200*C^3*U + 7463700*C^2*V^2 + 64068000*C^2*U^3 + 83304000*C*V^2*U^2 - 17740800*C*U^5 - 1296000*V^4*U - 37422000*V^2*U^4 + 237600*U^7', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -10, 1)	p66	(('-14115600*C^2*V*U + 12895800*C*V^3 + 116256000*C*V*U^3 + 21828000*V^3*U^2 - 17740800*V*U^5', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -10, 1)	p67	(('-1960000*C^3 + 36804600*C^2*U^2 + 44566200*C*V^2*U - 1674000*C*U^4 - 265650*V^4 - 27108000*V^2*U^3 - 2310000*U^6', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -10, 1)	p68	(('1680000*C^2*V + 86083200*C*V*U^2 + 16934400*V^3*U - 4644000*V*U^4', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -10, 1)	p69	(('4233600*C^2*U - 1982400*C*V^2 - 2079000*C*U^3 + 6237000*V^2*U^2 + 3564000*U^5', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -10, 1)	p70	(('-2116800*C*V*U + 3483200*V^3 + 4158000*V*U^3', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -10, 1)	p71	(('1292400*C^2 + 5157600*C*U^2 - 134400*V^2*U - 519750*U^4', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -10, 1)	p72	(('1394400*C^3*V + 589963500*C^2*V*U^2 + 226989000*C*V^3*U - 72468000*C*V*U^4 - 1020600*V^5 - 151272000*V^3*U^3 - 30030000*V*U^6', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -10, 1)	p73	(('11642400*C^3*U + 95955600*C^2*V^2 + 266301000*C^2*U^3 + 671044500*C*V^2*U^2 + 16394400*C*U^5 + 63504000*V^4*U - 55539000*V^2*U^4 - 5148000*U^7', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -10, 1)	p74	(('73051200*C^2*V*U + 153482400*C*V^3 + 613683000*C*V*U^3 + 250708500*V^3*U^2 + 8672400*V*U^5', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -10, 1)	p75	(('-5414400*C^3 + 288254400*C^2*U^2 + 321064800*C*V^2*U - 45265500*C*U^4 + 42869400*V^4 - 9450000*V^2*U^3 + 12870000*U^6', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -10, 1)	p76	(('30164400*C^2*V + 426904800*C*V*U^2 + 137961600*V^3*U - 18238500*V*U^4', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -10, 1)	p77	(('7938000*C^2*U + 19801800*C*V^2 + 76804000*C*U^3 + 40404000*V^2*U^2 - 5405400*U^5', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -10, 1)	p78	(('18964800*C*V*U + 6600600*V^3 - 4004000*V*U^3', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -10, 1)	p79	(('1455705000*C^3*V*U + 413566000*C^2*V^3 - 2694384000*C^2*V*U^3 + 766854000*C*V^3*U^2 + 2197087200*C*V*U^5 + 277635600*V^5*U + 1110186000*V^3*U^4 - 99871200*V*U^7', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -10, 1)	p80	(('-46834200*C^4 + 1701388500*C^3*U^2 + 1261257000*C^2*V^2*U - 1586202750*C^2*U^4 + 382691000*C*V^4 - 1431837000*C*V^2*U^3 + 510325200*C*U^6 + 460053000*V^4*U^2 + 1044489600*V^2*U^5 - 13985400*U^8', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -10, 1)	p81	(('180457200*C^3*V + 4354896000*C^2*V*U^2 + 2404920000*C*V^3*U - 404365500*C*V*U^4 + 197248800*V^5 + 45738000*V^3*U^3 + 162162000*V*U^6', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -10, 1)	p82	(('-84142800*C^3*U + 614979000*C^2*V^2 + 2105936000*C^2*U^3 + 3873324000*C*V^2*U^2 - 194386500*C*U^5 + 803796000*V^4*U - 12993750*V^2*U^4 + 38610000*U^7', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -10, 1)	p83	(('291686400*C^2*V*U + 584150400*C*V^3 + 3080560000*C*V*U^3 + 1319136000*V^3*U^2 - 99792000*V*U^5', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -10, 1)	p84	(('-54243000*C^3 + 538725600*C^2*U^2 + 1111698000*C*V^2*U + 283710000*C*U^4 + 93693600*V^4 - 26264000*V^2*U^3 - 31531500*U^6', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -10, 1)	p85	(('17451000*C^2*V + 1065733200*C*V*U^2 + 330220800*V^3*U - 121422000*V*U^4', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -10, 1)	p86	(('-27001800*C^2*U + 34738200*C*V^2 + 26132400*C*U^3 + 94764600*V^2*U^2 + 2802800*U^5', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -10, 1)	p87	(('213997000*C^4*V + 21090060000*C^3*V*U^2 + 8406000000*C^2*V^3*U - 20561310000*C^2*V*U^4 + 2016051000*C*V^5 - 2865555000*C*V^3*U^3 + 7609602000*C*V*U^6 + 2002596750*V^5*U^2 + 5147142000*V^3*U^5 - 211711500*V*U^8', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
derivative-only	('g', 'F0', -10, 1)	p88	(('-3799593000*C^4*U + 500973000*C^3*V^2 + 13914330000*C^3*U^3 + 17135280000*C^2*V^2*U^2 - 7936582500*C^2*U^5 + 4558095000*C*V^4*U - 15020775000*C*V^2*U^4 + 1438866000*C*U^7 + 513783500*V^6 + 893970000*V^4*U^3 + 3669666000*V^2*U^6 - 26026000*U^9', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'), ('0', '1'))
