kind	key	coordinate	coefficient_exact
derivative-only	('g', 'F0', -5, 2)	p64	(-54450000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 2)	p65	(-156525000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 2)	p66	(-180000000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 2)	p67	(-133267500/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 2)	p68	(-141000000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 2)	p69	(-29848500/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 2)	p70	(-11434500/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 2)	p71	(-1270500/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 2)	p72	(-1344502500/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 2)	p73	(-1412192625/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 2)	p74	(-1025698500/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 2)	p75	(-412557000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 2)	p76	(-312648000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 2)	p77	(7678125/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 2)	p78	(13104000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 2)	p79	(-364782000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 2)	p80	(4196816250/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 2)	p81	(-4461583500/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 2)	p82	(-3258230250/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 2)	p83	(-1777033500/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 2)	p84	(-275572500/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 2)	p85	(-481866000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 2)	p86	(43680000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 2)	p87	(38195231250/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 2)	p88	(47651501250/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 2)	p89	(30619315500/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 2)	p90	(50971888125/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 2)	p91	(-1410131250/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 2)	p92	(-3667121250/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 2)	p93	(-3601755000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 2)	p94	(-836262000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 2)	p95	(-1483965000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 2)	p96	(483190140000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 2)	p97	(424224615000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 2)	p98	(196055104500/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 2)	p99	(215378201250/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 2)	p100	(-5853600000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 2)	p101	(-16270770000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 2)	p102	(-13362030000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 2)	p103	(-2968308000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 2)	p104	(2179785999000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 2)	p105	(1566368066625/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 2)	p106	(483017977500/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 2)	p107	(560995878750/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 2)	p108	(-1600470000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 2)	p109	(4637932500/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 2)	p110	(22236750000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 2)	p111	(6231693252000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 2)	p112	(5117306343750/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 2)	p113	(2395754617500/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 2)	p114	(2449867983750/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 2)	p115	(550595070000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 2)	p116	(107620011000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 2)	p117	(35317508025000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 2)	p118	(24991379024625/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 2)	p119	(9329454247500/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 2)	p120	(5635120880250/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 2)	p121	(288116829000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 2)	p122	(90968999700000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 2)	p123	(43085514172500/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 2)	p124	(7314467251500/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 2)	p125	(7798779348750/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 2)	p126	(47863948125000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 2)	p127	(41920603081875/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 2)	p128	(3347709201000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 2)	p129	(-359436943189500/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 2)	p130	(-252432667236750/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 2)	p131	(-845754106667250/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 7)	constant	(-9686293093750000/1)*S^0+(-8778676156250000/1)*S^1+(-312285187500000/1)*S^2+(1363174312500000/1)*S^3+(235641656250000/1)*S^4|0|0
derivative-only	('g', 'F0', -5, 7)	p65	(-3125000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 7)	p73	(-28125000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 7)	p82	(-140625000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 7)	p92	(-515625000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 7)	p101	(-1546875000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 7)	p109	(-4021875000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 7)	p116	(-9384375000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 7)	p123	(402187500000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 7)	p124	(402187500000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 7)	p125	(402187500000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 7)	p126	(8445937500000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 7)	p127	(5067562500000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 7)	p128	(844593750000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 7)	p130	(-7619218750000/1)*S^0|0|0
derivative-only	('g', 'F0', -5, 7)	p131	(-38440187500000/1)*S^0|0|0
